title,label,label_score
"Putri Ely Sugigi Dilamar Mahasiswa, Sudah Dijanjikan Calon Mertua Mobil Hingga 3 Rumah",clickbait,1
"Promotor Rilis Pricelist Tiket Konser EXO 'EXplOration' Di Jakarta, Harga Mulai Dari Sejutaan",clickbait,1
"Diminta Jokowi Redam Aksi Mahasiswa, Menristekdikti Bakal Datangi Perguruan Tinggi",non-clickbait,0
So Ji Sub Konfirmasi Comeback Akting Bintangi Film Misteri Thriller 'Confession',clickbait,1
Dandanan Lisa BLACKPINK Menuju Paris Fashion Week Dipuji Secantik Boneka Barbie,clickbait,1
Kemunculan BJ Habibie di Akhir Trailer 'Habibie & Ainun 3' Sukses Bikin Banjir Air Mata,clickbait,1
Gaya Tzuyu Twice yang Bak Cewek Bangsawan di Album 'Feel Special' Tuai Decak Kagum,clickbait,1
Irene Red Velvet Pose Bak Mahasiswi Imut di Postingan Terbaru Bikin Fans Gemas,clickbait,1
"Atta Halilintar Akhirnya Bongkar Awal Pertemuan dengan Bebby Fey, Bantah Lakukan Pelecehan",clickbait,1
Busana Transparan Ala Putri Duyung Dahyun Twice di 'M! Countdown' Tuai Cibiran,clickbait,1
"Yuki Kato 'Ditembak' Dimas Beck, Netter Baper Parah",clickbait,1
"Mualaf, Sikap Giovanni L. Tobing Ajak Anak Lakukan Ini Banjir Pujian",clickbait,1
"Ramalan Nyai Kidul Soal AH Terbukti, Nasib Bebby Fey Berakhir Tragis?",clickbait,1
Bella Shofie Bagi Tips Jaga Rumah Tangga Harmonis Malah Disindir Rebut Suami Orang,clickbait,1
"BTS Kalahkan Bos SM Lee Soo Man, Ini Tokoh-Tokoh Paling Berkuasa di Industri Hiburan Korea",clickbait,1
"Najwa Shihab Kritik RUU KUHP-KPK, Respon Atta Halilintar Usai Nama Disebut Bebby Fey-Topik Pagi",clickbait,1
"Sunan Kalijaga Tantang Bebby Fey Lapor, Bukti 'Ngamar' Bareng Atta Halilintar Dianggap Tidak Kuat",clickbait,1
"Ternyata Inilah Panggilan Sayang Meghan Markle untuk Archie, Manis Banget!",clickbait,1
Vidi Aldiano Dan Nino RAN Disebut Sebagai Coach 'The Voice Indonesia' Paling Menyebalkan,clickbait,1
"BLACKPINK Tanpa Rose Ketemu Shawn Mendes, Dandanan Jennie Paling Disorot",clickbait,1
"Gempa Ambon M 6,8, BNPB Catat 20 Korban Tewas dan Ratusan Luka-luka",non-clickbait,0
"Selain Tuai Pujian, Episode Perdana 'Pengantin Dini' Raih Rating Yang Positif",clickbait,1
"Duda Keren, Ketampanan Song Joong Ki dengan Gaya Rambut Baru Bikin Jatuh Cinta",clickbait,1
 Ruben Onsu Hormati Para Pendemo RUKUHP Tapi Tidak Untuk Pelajar Sekolah,clickbait,1
"J-Hope BTS Dan Becky G Siap Keluarkan Lagu Kolaborasi, Penggemar Makin Tak sabar ",clickbait,1
" Usai Gelar Temu Keluarga Rezky Aditya, Citra Kirana Ketahuan Siapkan Bridesmaid?",clickbait,1
Model Ini Jadi Viral Gara-Gara Marah-Marah Saat Jalan di Runway Paris Fashion Week,clickbait,1
"Jokowi Pertimbangkan Penerbitan Perppu KPK, Ketua DPR: Itu Urusan Presiden dan Dewan 2019-2024",non-clickbait,0
"Usai Gempa, Fenomena Aneh Ini Terekam di Laut Ambon",clickbait,1
Program Sehun Cs 'Busted 2' Bocorkan Jadwal Rilis Lewat Teka-Teki Misterius Ini,clickbait,1
"Ananda Badudu Galang Dana Demo Rp175 Juta Diciduk, Tagar Save Awkarin Jadi Sorotan",clickbait,1
"Bantah Janjikan Kolaborasi, Atta Halilintar Kasihani Kondisi Ibu Bebby Fey dan Ngaku Siap Bantu",clickbait,1
Hotman Paris Beri Ejekan Farhat Abbas Cuma Bisa 'Nongol' di IG Padahal Mangkir Dari Panggilan Polisi,clickbait,1
"Pemain 'Dua Garis Biru' Promosi Ke Malaysia, Keakraban Zara Dan Angga Yunanda Jadi Sorotan ",clickbait,1
"Dulu Duet Bareng, Rara Sekar 'Kakak Isyana' Sebar Petisi Bebaskan Ananda Badudu",clickbait,1
"Andre Taulany Keceplosan Sebut Sule Jomblo, Naomi Zaskia Makin Seksi Berbikini",clickbait,1
Natalie Portman Akhirnya Ungkap Alasan Kenapa Jane Foster Tak Muncul di 'Thor: Ragnarok',clickbait,1
" Tata Janeeta Beri Wejangan Cita Citata Soal Pelakor, Digoda Curhat Pengalaman Pribadi",clickbait,1
Irene Red Velvet Beber Rahasia Kecantikannya di Event Chanel Baru-Baru Ini,clickbait,1
Episode Terbaru 'When the Camellia Blooms' Jadi Hot Topik Usai Terungkap Fakta Ini,clickbait,1
"Dukung Penuh Atta Halilintar, Sunan Kalijaga Ngaku Lagi Pansos",clickbait,1
Begini Isi Cuitan Soal Papua Yang Bikin Dandhy Laksono Ditetapkan Jadi Tersangka,clickbait,1
"ITA 2019: Member NCT 127 Pamer Wajah Imut, Siapa Paling Lucu?",clickbait,1
" Luna Maya Keceplosan Didekati Cowok Zodiak Libra, Netter Gercep Cek Tanggal Lahir Pria Ini",clickbait,1
"Baim Wong Tampil Jadi Gelandangan Protes RKUHP, Sebut Indonesia Negara Aneh",clickbait,1
"Sudah Rekaman Hingga Syuting MV, Park Bom Sebut Lagu Lee Hi 'Scarecrow' Diciptakan Untuknya",clickbait,1
Gebby Vesta Tegaskan Ingin Mati Sebagai Laki-Laki Meski Sekarang Sudah Jadi Transgender,clickbait,1
Richard Kyle Diserang Netizen Usai Komentari Postingan Foto Seksi Cinta Laura,clickbait,1
Ini Dalih Ketua DPR Bamsoet Usai Tolak Berdialog Dengan Mahasiswa,clickbait,1
"Bebby Fey Bantah Fitnah Atta Halilintar, Sumpahi Pembohong Dihukum Tuhan Tujuh Turunan",clickbait,1
HyunA dan Jessi Terancam Kena Pasal Seksual Gara-Gara Umbar Celana Dalam?,clickbait,1
Meghan Markle Dikritik Terlalu Over Protektif Gara-Gara Tak Izinkan Orang Lain Gendong Archie,clickbait,1
"Deddy Corbuzier Pamer Mobil Mewah, Nama Uya Kuya Malah Ramai Disebut",clickbait,1
Kiki Farrel Terharu Lihat Gadis Kecil Jualan Kue Di Lokasi Syuting,clickbait,1
Haris Azhar Soroti Penangkapan Dandhy Laksono dan Ananda Badudu: Rezim Ini Sedang Panik,clickbait,1
Seo Kang Joon Akui Kalau Kemampuan Aktingnya Masih Kurang?,clickbait,1
"Demo Mahasiswa Rusuh Di Indonesia, AS Dan Australia Minta Warga Negaranya Waspada ",non-clickbait,0
Yadi Sembako Berduka Anak Kelima Meninggal Dunia Usai Beberapa Jam Dilahirkan,non-clickbait,0
"Lucunya Member Monsta X Sebut Shownu Seperti Ayah, Sukses Buat Penggemar Gemas ",clickbait,1
Tiffany SNSD Seksi Pakai Lingerie dan Celana Pendek Ketat Menuju Jakarta,clickbait,1
" 'Ditembak' Dimas Beck, Yuki Kato Lebih Pilih Vidi Aldiano?",clickbait,1
"Dandhy Laksono Jadi Tersangka, Pegiat HAM Desak Polisi Untuk Hentikan Kasus Ini",clickbait,1
"DJ Katty Butterfly Kabarkan Sang Ibunda Sakit, Wajah Cantik Adik Curi Perhatian",clickbait,1
"Ayu Ting Ting Dukung Demo Mahasiswa Tanpa Anarki, Himbau Yang Tak Paham Nggak Perlu Ikut-Ikutan",clickbait,1
"Glenn Fredly Siapkan Ruang Kreatif untuk Anak Muda, Ungkap Dukungan Besar Istri",clickbait,1
" Ngotot Ditiduri, Bebby Fey Isyaratkan Berhubungan Badan Dengan Atta Halilintar Lebih Dari Sekali?",clickbait,1
"Korea Drama Awards 2019: Kim Ji Won dan Yoo In Na Saingan, Ini Daftar Lengkap Nominasinya",clickbait,1
Mulan Jameela Pajang Foto Cantik Berseragam Gerindra dan Sapa Ahmad Dhani Usai Bantah Rumor Cerai,clickbait,1
"Bikin Fans Bangga, Siwon Super Junior Bakal Kunjungi Vietnam Cegah Bullying",clickbait,1
"Kendall Jenner Gelar Pesta Lajang untuk Hailey Baldwin, Usung Tema Jorok dan Vulgar",clickbait,1
Adegan Super Romantis Cha Eunwoo - Shin Se Kyung di 'Rookie Historian Goo Hae Ryung' Bikin Gemas,clickbait,1
"Bantah Lakukan Pelecehan, Atta Halilintar Dapat Dukungan Dari Rossa",clickbait,1
"Prabowo Bela Mahasiswa, Sebut Aksi Terjadi Karena Negara Gagal",non-clickbait,0
"Ramal Banyak Artis Narkoba Hingga Cerai Tahun Ini, Roy Kiyoshi: Orangnya Gak Disangka-Sangka",clickbait,1
"Najwa Shihab Bongkar Modal Krisdayanti Jadi Anggota DPR 2 Miliar, Riasan Tebal Mewah Dikritik",clickbait,1
" Millendaru Seksi Pakai Baju Kurang Bahan Mirip Taplak Meja, Cara Jalan Aneh Disorot Lagi Haid?",clickbait,1
"Vanessa Angel Cantik Pakai Kebaya Putih dan Ucapkan Bismillah, Mau Dilamar?",clickbait,1
Barang Ini Langsung Terjual Ludes Usai Dipakai Suzy di 'Vagabond',clickbait,1
"Imam Nahrawi Penuh Panggilan KPK, Akui Siap Jalani Takdir",clickbait,1
"Minhyuk Monsta X Unggah Foto Selfie, Fans Curiga Tato Baru Di Dada",clickbait,1
" Vanessa Angel Girang Disebut Zack Lee Cewek Idaman, Netter Kompak Syukuri Hal Ini",clickbait,1
"Kembali Dukung RUU KUHP, Farhat Abbas Bandingkan Soal Pasal Ini Dengan Singapura ",clickbait,1
"Petugas Ambulans DKI Cidera, Anies Baswedan Akan Bawa Ke Jalur Hukum?",clickbait,1
"Kostum Pangggung Nayeon Cs Dinilai Jelek dan Norak, Stylist Twice Banjir Kritikan",clickbait,1
"Andre Taulany 'Ngode' Sembunyikan Rasa Sakit, 'Dukungan' Gading Marten Jadi Sorotan",clickbait,1
Selena Gomez Ternyata Malah Lega Saat Didiagnosa Alami Gangguan Mental,clickbait,1
" Nagita Slavina Terlalu Sering Pakai Barang Mewah, Harga Sandal Karet Segini Dibilang Murah",clickbait,1
Seorang Ibu Hamil Tertembak Peluru Saat Demo Mahasiswa Di Kendari,non-clickbait,0
Panglima TNI: Siapapun Yang Ingin Gagalkan Pelantikan Presiden Akan Berhadapan Dengan Kami,non-clickbait,0
Pinggang Semut Lisa BLACKPINK Bikin Ngeri Saking Kecilnya,clickbait,1
Foto Keren Suzy dan Lee Seung Gi Saat Jalan Bareng di 'Vagabond' Sukses Bikin Baper,clickbait,1
"Atta Halilintar Ejek Bebby Fey 'Pembohong Pansos', 'Baju Couple' Bukti Berjodoh?",clickbait,1
Sharena Ungkap Rasa 'Dag Dig Dug' Saat Syuting Bareng Ryan Delon,clickbait,1
Ini Pendapat Menkumham Soal Pertimbangan Jokowi Terbitkan Perppu KPK,clickbait,1
Agnes Monica Ajari Makian Kasar dalam Bahasa Indonesia ke Bule Justru Tuai Pujian,clickbait,1
Gong Yoo Menangis Hadapi Perubahan Istrinya di Teaser 'Kim Ji Young: Born 1982',clickbait,1
Pomal Panggil Eks KSAL Soal Tuduhan Jadi Mentor Demonstran,clickbait,1
Kim So Hyun Bakal Terjebak Cinta Segitiga di 'The Tale of Nokdu',clickbait,1
" Maia Estianty Sukses Ajak Suami Mbanyol Begini, Irwan Mussry Ketahuan Narsis Di Jet Pribadi",clickbait,1
"Iqbaal Ramadhan Beber Alasan Pernah Potong Botak, Dandanan Nyentrik Malah Bikin Salfok",clickbait,1
Kerja Keras Ji Sung di Lokasi Syuting 'Doctor John' Bikin Kagum Aktor 'Arthdal Chronicles' Ini,clickbait,1
V BTS Ternyata Pernah Dekati dan Minta Nomor Ponsel Artis Veteran Ini,clickbait,1
"Puput Hamil Tua Peluk Manja Ahok, Veronica Tan Bongkar Kegiatan Usai 'Menghilang'",clickbait,1
Jokowi Ungkap Bela Sungkawa Atas Meninggalnya 2 Mahasiswa Kendari,non-clickbait,0
"Simak 8 Tips Ini Untuk Menggunakan Sheet Mask dengan Benar, Biar Hasilnya Lebih Maksimal",clickbait,1
"Kisruh Kang Daniel dengan LM Entertainment Akhirnya Selesai, Bakal Balik Promosi di TV",clickbait,1
Cha Eunwoo Akui Punya Penyelasan Saat Bintangi 'Rookie Historian Goo Hae Ryung',clickbait,1
"Ifan Seventeen Serukan Demo Tanpa Tindak Anarki, Paras Mahasiswa Pegang Spanduk Malah Bikin Salfok",clickbait,1
"Tak Sengaja Terbuka, Tas Mungil Fairuz A. Rafiq Saat Pakai Hanbok Bikin Salfok",clickbait,1
"RUU Keamanan Siber Siap Disahkan, Negara Bakal Awasi WhatsApp cs",non-clickbait,0
"7 Potret Aksi Keren Awkarin Saat Demo Mahasiswa, Beri Nasi Kotak Hingga Bersihkan Sampah",clickbait,1
Visual X1 Saat Lakukan Pemotretan Majalah Sukses Bikin Fans Geleng Kepala,clickbait,1
"Lee Chan Hyuk AkMu Tolak Wamil di Pelayanan Publik dan Pilih Marinir, Dibandingkan dengan Rapper Ini",clickbait,1
"Anissa Aziza Cerita Pengalaman Pertama Ketemu Raditya Dika, Akui Sempat Syok ",clickbait,1
"Lulu Tobing Pajang Foto Dipeluk Erat Suami, Kecantikannya Sukses Curi Perhatian Disebut Nggak Luntur",clickbait,1
Tanggapan Hotman Paris Saat Fotonya Dipakai Untuk Bahan Presentasi Di Bursa Efek,clickbait,1
"Choi Siwon Pamer Foto Diapit Cha Eunwoo dan Kang Daniel, Perang Visual Bikin Bingung",clickbait,1
"Baru 5 Bulan Pacaran, Billy Syahputra Ternyata Sudah 'Selingkuhi' Elvia Cerolline 2 Kali",clickbait,1
"Woozi Hingga Mark - Doyoung NCT, Sederet Penyanyi Ini Dikonfirmasi Isi OST 'The Tale Of Nokdu'",clickbait,1
"Sang Anak Ingin Jadi Pemain Sinetron, Asha Shara Tolak Tegas Suruh Jadi Penyanyi Saja",clickbait,1
"Suzy Posting Ekspresi Serius di 'Vagabond', Malah Ditanya Soal Resep",clickbait,1
"Irene Red Velvet Cantik Sumringah Menuju Jakarta, Masalah Rambut Jadi Perdebatan",clickbait,1
"Ayu Ting Ting Tunjukkan Pelipis Benjol, Didi Riyadi Beri Perhatian Manis Bikin Baper",clickbait,1
"Dhawiya Ungkap Kakak Yang Ngamuk Kini Masih Diisolasi, Elvy Sukaesih Sibuk Manggung Kesana-Kemari",clickbait,1
"Yasonna Laoly Mundur Jadi Menkumham Tinggalkan 3 Kontroversi, Apa Saja?",clickbait,1
Kecantikan Lisa BLACKPINK Bak Artis Barat di Paris Fashion Week Kejutkan Netizen,clickbait,1
"Dulu Dibullly Mulut Lemes, Suara Manja Reino Suami Syahrini Kalap Nyemil Desert Curi Perhatian",clickbait,1
Akting Super Manis Park Jihoon di 'Flower Crew' Bikin Non-Fans Jatuh Cinta,clickbait,1
"V BTS, Irene Red Velvet dan Jaehyun NCT Disebut Patahkan Prasangka Soal Member Visual",clickbait,1
Jessica Iskandar Ngaku Sempat Sakit Gara-Gara Stres Urus Persiapan Nikah di Dua Tempat,clickbait,1
"Tak Hadiri Ultah Ibu Mertua, Andre Taulany 'Ngabur' Bareng Geng Motor Kuatkan Isu Pisah Ranjang",clickbait,1
"Lapor ke Komnas HAM, Ikatan Mahasiswa Sebut Polisi Alat Pembunuh",non-clickbait,0
Hesti Purwadinata Sebut Pekerjaan Artis Seperti Kuli Hingga Risiko 'PHK Sepihak' Tuai Reaksi Sinis,clickbait,1
Ambon Diguncang Sejumlah Gempa Dalam Semalam,non-clickbait,0
"Mahasiswa Universitas Al-Azhar Faisal Amir Dianiaya Polisi, Sang Ibu Lapor Ke Komnas HAM",non-clickbait,0
"Berkaca Dari Rumah Tangganya, Melaney Ricardo Beri Wejangan Soal Pernikahan",clickbait,1
Bebby Fey Diledek Norak Saat Pakai Jepit Rambut dan Anting Ala Jennie BLACKPINK,clickbait,1
"15.000 Warga Ambon Mengungsi Usai Gempa Magnitudo 6,5",non-clickbait,0
"Richard Kyle Ditegur Lupa Jessica Iskandar Usai Komentari Foto Cinta Laura, Netter Beri Pembelaan",clickbait,1
"Seohyun SNSD Tampil Cantik di Event Lancome, Gaya Elegan Disebut Bukan Seperti Penyanyi",clickbait,1
Kriss Hatta Ternyata Pacari Wanita Cantik Ini Tapi Terancam Putus Gara-Gara Dipenjara?,clickbait,1
Chen EXO Nyanyikan Lagu Emosional Di Bawah Langit Senja Dalam Teaser MV Comeback 'Shall We?',clickbait,1
Gubernur Khofifah Kirim Satu Juta Masker Bantu Korban Karhutla di Jambi,non-clickbait,0
Suka Nonton Tapi Enggak Ada Waktu? Cobain 8 Aplikasi Streaming Film dan Drama Terpopuler Ini!,clickbait,1
'Fansite' Kai EXO Ini Selain Ganteng Juga Beruntung Bisa Naik ke Panggung,clickbait,1
"Unggah Foto-foto Misterius, Tiffany Young Isyaratkan Comeback?",clickbait,1
"Mensesneg Siapkan Draf, Jokowi Bakal Terbitkan Perppu untuk KPK?",clickbait,1
Cita Citata Ngamuk Dicap Artis Sombong Gara-Gara Tolak Foto Bareng Fans,clickbait,1
"SuperM Pilih Member Paling Seksi Sampai Terlucu, Baekhyun Lagi-Lagi Bikin Ngakak",clickbait,1
Adik Kim Tae Hee Tuai Nyinyiran Pedas Usai Umumkan Bakal Nikahi Pegolf Cantik Ini,clickbait,1
"Episode Terbaru 'Vagabond' Dipuji Habis-Habisan, Ratingnya Malah Turun",clickbait,1
Pandji Pragiwaksono Beri Pengakuan Mengejutkan Pernah Jadi 'Korban' YouTuber Terkenal Raditya Dika ,clickbait,1
"Andre Taulany Keceplosan Sule Jomblo, Riasan Tebal Krisdayanti Jadi Anggota DPR Dikritik-Topik Pagi",clickbait,1
Idol Veteran Ini Tertangkap Basah Jual Barang-Barang Mahal Pemberian Fans,clickbait,1
"BEM Unair Ambil Sikap Beda dan Siap Temui Jokowi, Tegaskan Keterbukaan Diskusi",non-clickbait,0
"Penyakit Jantung Ibunda Kambuh Gara-Gara Kasus dengan Atta Halilintar, Bebby Fey Justru Disalahkan",clickbait,1
"Akun Medsos Lawas Beredar, Sifat Asli Kim Sohye IOI Terbongkar",clickbait,1
"Atta Halilintar Resmi Polisikan Bebby Fey, Tutup Pintu Damai",clickbait,1
"Imam Nahrawi Ikhlas Berseragam Orange, Ini Kata KPK Soal Protes Penahanan",clickbait,1
Tyas Mirasih Kompakan Jalani Program Diet Bareng Suami Tanpa Olahraga,clickbait,1
Berikut Ini Kekayaan Bersih Setiap Member BLACKPINK,clickbait,1
"Nikita Mirzani Bangga Tak Perlu Jadi Cabe-Cabean, Asyik Hitung Uang Saweran Nyanyi di Klub Malam",clickbait,1
"Reino Cium Jidat Syahrini di Jalanan, Gaya Klimis Bercelana Kolor Bikin Emak-Emak Gemes",clickbait,1
Lucunya Jungkook BTS Gila-Gilaan Joget Ayam Ala 'Chicken Noodle Soup',clickbait,1
16.000 Personel Gabungan TNI-Polri Akan Kawal Dan Amankan Aksi Mujahid 212,non-clickbait,0
"Antisipasi Penyusup di Aksi Mujahid 212, Polisi Minta Massa Kooperatif",non-clickbait,0
"Beda 9 Tahun, Raditya Dika Dan Anissa Aziza Beberkan Asam Manis Hubungan",clickbait,1
Marsha Tengker Tuntut Hal Ini Pada Sang Suami Setelah 2 Tahun Menikah,clickbait,1
"Abidzar Al-Ghifari Unggah Foto Ganteng, Ramai Digoda Fans Cewek",clickbait,1
"Jessica Iskandar Umrahkan Asisten Pribadi, Titip Doa Mengharukan Ini",clickbait,1
Investor Bakal Gelar Pertemuan Di Kalimantan Rencanakan Investasi Di Ibu Kota Baru,non-clickbait,0
"Gisel Bantah Tulari Dugem Liar, Aurel Cuek Minum-Minum Pamer Kaki Nyilang Seksi",clickbait,1
Super Junior Rilis Video Lirik Untuk Lagu Powerful 'The Crown' Jelang Comeback ,clickbait,1
Farhat Abbas Pamer Foto Lawas Samakan Hotman Paris Seperti Seekor Monyet,clickbait,1
"IZ*ONE Rajai Chart Oricon Lewat Single Jepang 'Vampire', Netizen Korea Tagih Ini",clickbait,1
Nikita Mirzani Gelar Sayembara Berhadiah iPhone Demi Hilangkan Akun Kiky The Potters,clickbait,1
"Foto Syuting 'No Time To Die' Beredar, Intip Tampilan Agen 007 Versi Wanita Berikut Ini",clickbait,1
" Fans Song Hye Kyo, Chika Jessica Malah Minta Rekomendasi Drama Lee Min Ho",clickbait,1
Zico Beberkan Tentang Apa yang Ingin Dicapai Lewat Album Comeback Mendatang,clickbait,1
Jung Hae In Akui Bucin Lagu-Lagu BTS Gara-Gara Ini,clickbait,1
Beredar Kabar Bebby Fey Ternyata Janda Dan Punya Anak Umur 9 Tahun,clickbait,1
"Putus dari Rezky Aditya, Razer Patricia Sudah Move On ke Bule Ganteng Ini?",clickbait,1
Solbin Laboum Dibilang Mirip Cowok Usai Tampil Tanpa Make-Up di 'Music Bank',clickbait,1
Lucinta Luna Ucap Bismillah Isyaratkan Siap Jujur Umumkan Jenis Kelamin Asli?,clickbait,1
Reaksi Kocak Tom Holland Usai Spider-Man Resmi Kembali ke MCU,clickbait,1
Muncul Dugaan Mulan Jameela Sukses Jadi Anggota DPR Karena Petinggi Partai,clickbait,1
"Kerap Diisukan Putus, Prilly Latuconsina Beber Alasan Jarang Tampil Bareng Maxime Bouttier",clickbait,1
"Maia Berhijab Tanpa Make-Up Bak Sentil Riasan Tebal Mulan, Pose di Ka'bah Tuai Protes",clickbait,1
"Jokowi Dikabarkan Minta Tiga Tokoh Ini Susun Perppu KPK, Siapa?",clickbait,1
"Heboh Aksi Mujahid Salah Spanduk TAP MPR, Tagar #212CariMuka Puncaki Trending Topic",clickbait,1
Barbie Kumalasari Ditertawakan Gara-Gara Pembelaan Deddy Corbuzier Soal ke Amerika 8 Jam,clickbait,1
Momen Lee Seung Gi Tolak Tidur Bareng Suzy di 'Vagabond' Jadi Perbincangan,clickbait,1
" Bebby Fey Ngaku Habiskan Malam Valentine Bareng Atta, Reaksi Ibu Senyum-senyum Jadi Sorotan",clickbait,1
"Oh Yeon Seo Buat Postingan Mengkhawatirkan, Netizen Minta Ku Hye Sun Dituntut",clickbait,1
"Ahli Bedah Ungkap Kendall Jenner Lakukan Operasi Plastik pada Hidung, Intip Perbedaannya Berikut Ini",clickbait,1
"Ngevlog Bareng, Nagita Takjub Putra Ruben Onsu Sopan Cium Tangan Hingga Rajin Sekolah",clickbait,1
 Hamish Daud Akhirnya Bagikan Foto Ngemong Baby Zalina Langsung Banjir Komentar,clickbait,1
"Lagu Ini Disebut Jadi Track Paling Bagus di Album 'Lover' Taylor Swift, Setuju?",clickbait,1
" Biasa Dicibir, Gisel Dibela Berhak Bahagia Usai Kepergok Mesra Dengan Wijin Di Kelab Malam",clickbait,1
"Lee Tae Sun Beber Rasanya Bintangi 'Hotel Del Luna', Ungkap Tujuan Sebagai Aktor",clickbait,1
"Bisa Bikin Awet Muda hingga Meningkatkan Daya Ingat, Ini 8 Manfaat Bangun Pagi yang Jarang Diketahui",clickbait,1
"Suzy Posting Foto Berhijab di 'Vagabond', Komentar Kepo Lee Seung Gi Bikin Heboh",clickbait,1
"Hengkang di Tengah Persaingan, Choi Byung Chan VICTON Bongkar Alasan Gabung 'Produce X 101'",clickbait,1
" Syahrini Dimarahi Fans Soal Pakai Sepatu Hak Tinggi, Diingatkan Jaga Calon Bayi",clickbait,1
"Sulli Bela HA:TFELT Bukan Caper Usai Bongkar Chat Mantan, Malah Disambut Nyinyiran",clickbait,1
"Iis Dahlia Kehilangan Uang Ratusan Juta di London, Curigai Sosok Ini Jadi Pelaku",clickbait,1
Jokowi Disebut Minta Pelantikannya Dipercepat Gara-Gara Ini,clickbait,1
"Justin Bieber Posting Foto Romantis Bareng Hailey Baldwin, Kesalahan Grammar Jadi Sorotan",clickbait,1
 Adly Fairuz dan Angbeen Rishi Akhirnya Bagikan Foto Preweeding Pasca Lamaran Setahun Lalu,clickbait,1
John Krasinski Umumkan 'A Quiet Place 2' Rampungkan Proses Syuting,clickbait,1
"Ku Hye Sun Klaim Sudah Kerja Keras Tapi Tak Punya Apa-Apa, Sindir Ahn Jae Hyun?",clickbait,1
Citilink Resmi Gugat Sriwijaya Air Buntut Kisruh Kerja Sama Manajemen,non-clickbait,0
" Beredar Foto Balita Raffi Ahmad Disebut Mirip Rafathar, Fans Nagita Slavina Tak Terima",clickbait,1
"Raffi Ahmad Lupa Sebut Nama Istri, Begini Reaksi Manja Nagita Slavina",clickbait,1
Bebby Fey Ancam Laporkan Dinar Candy Hingga Tantang Sumpah Alquran,clickbait,1
Visual Rose BLACKPINK Bergaya 'Tanpa Celana' di Paris Fashion Week Tuai Pujian Selangit,clickbait,1
"Ilhoon BTOB Putuskan Berhenti Dari 'Idol Radio', Ini alasannya",clickbait,1
Fans Tertawakan Tingkah Konyol Sehun EXO saat Berikan Benda Ini pada Penonton di Konser,clickbait,1
"Ogah Dicap Sosialita, Maia Estianty Beri Jawasan Sederhana Saat Disinggung Soal Jet Pribadi",clickbait,1
Peserta 'Queendom' Dikabarkan Bayar Sendiri Semua Biaya Penampilan Panggung,clickbait,1
Kim Jong Kook Bongkar Fakta di Balik Foto Kocak Jeon So Min Saat Syuting 'Running Man',clickbait,1
Inilah 10 Lagu K-Pop Terlama Yang Tempati Posisi Top 100 Tahun 2018 di Gaon,clickbait,1
" Hotman Paris Mendadak Pajang Foto Mesra Syahrini Kelewat Langsing, Lagi Kangen?",clickbait,1
"Aksi HyunA Pamer Celana Dalam Jadi Kontroversi, Netizen Ngotot Sebut Bukan Penyanyi",clickbait,1
"Syahrini Pamer Kolor Emas Harga Selangit, Penyebab Celana Reino Bolong Ternoda Terbongkar?",clickbait,1
Twice Gabung Bareng Red Velvet Jadi Satu-Satunya Grup K-Pop Girl Yang Raih Prestasi Ini,clickbait,1
"Nagita Slavina Pakai Kaus Oblong Seharga Puluhan Juta, Farhat Abbas Malah Kena Sindir",clickbait,1
"Zul Zivilia Bandingkan Kebiasaan Ahmad Dhani dan Aris 'Idol' di Penjara, Seperti Apa?",clickbait,1
Polisi Izinkan Mahasiswa Surabaya Gelar Demo Tolak Sejumlah RUU Dengan Satu Syarat,clickbait,1
"Didemo Jadi Anggota DPR, Tangisan Mulan Jameela Kembali Tuai Cibiran",clickbait,1
Awkarin Tuai Pujian Usai Bagikan 3 Ribu Nasi Kotak ke Mahasiswa yang Demo di DPR,clickbait,1
Mau Beralih Ke Make Up Halal Namun Masih Bingung Memilihnya? Yuk Ikuti 7 Tips Mudah Berikut!,clickbait,1
"Ilir7 Tanggapi Soal Lagu 'Entah Apa Yang Merasukimu' Jadi Viral, Akui Job Makin Bertambah",clickbait,1
"Shindong Tuai Komentar Nyinyir Usai Pamer Hadiah Ultah, 'Foto Pernikahan' Jadi Sorotan",clickbait,1
"Komedian Rony Dozer Dilarikan ke Rumah Sakit Usai Kaki Bengkak, Begini Kondisinya",clickbait,1
Polri Sebut Sebagian Besar Korban Tewas Kerusuhan Wamena Adalah Pendatang,clickbait,1
Begini Tanggapan Dian Sastro Usai Disebut Yasonna Laoly 'Terlihat Bodoh' Karena Kritik RKUHP,clickbait,1
Salah Satu Adegan Di MV Twice 'Feel Special' Ini Sukses Bikin Fans Nangis Berjamaah,clickbait,1
"Viral Wartawan Rekam Tindakan Represif Aparat, Sikap Polisi Ini Jadi Sorotan",clickbait,1
"Rina Nose Pajang Foto Endorse Korset, Dibully Habis-Habisan Umbar Aurat Hingga Disebut Murahan",clickbait,1
"Meghan Markle Tampil Cantik Berkerudung Saat Kunjungi Masjid di Afrika, Intip Fotonya Berikut Ini",clickbait,1
"Jin BTS Anti Tutupi Wajah Tampan di Bandara, Celana Kulit Seksi Bikin Fans Sesak Napas",clickbait,1
"Dhea Imut Setuju Dengan Aksi Demo Mahasiswa, Sahila Hisyam Malah Ngaku Terganggu",clickbait,1
 Cara Cupi Cupita Endorse Produk Penggemuk Badan Sambil Mandi Dihujat Habis-habisan,clickbait,1
